着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,10,クロミナンス,牡6,58.0,北村宏,1:46.3,,3,4.8,32.6,美浦尾関,504(-2)
2,3,3,クルゼイロドスル,牡3,56.0,津村,1:46.3,ハナ,4,5.9,33.2,栗東高橋忠,484(+8)
3,7,8,ウインリブルマン,牡5,58.0,横山和,1:46.5,1.1/4,5,16.9,33.6,栗東飯田雄,514(0)
4,4,4,トーセンリョウ,牡4,58.0,横山武,1:46.5,クビ,1,2.3,33.2,美浦加藤征,462(-2)
5,1,1,エスコバル,セ5,58.0,モレイ,1:46.5,アタマ,2,3.6,33.0,美浦堀,520(+16)
6,5,5,ボーデン,牡5,58.0,内田博,1:46.8,1.3/4,7,26.1,33.1,美浦木村,506(-2)
7,2,2,ロジハービン,牡4,58.0,大野,1:46.9,1/2,8,84.8,33.0,美浦国枝,546(-14)
8,7,7,ドゥラモンド,牡5,58.0,浜中,1:46.9,クビ,6,20.8,33.4,美浦手塚,498(+14)
9,6,6,ケンホファヴァルト,牡10,58.0,菅原明,1:47.2,1.3/4,10,158.6,34.6,栗東森秀,484(-4)
10,8,9,ハートオブアシティ,牡5,58.0,田辺,1:47.5,1.1/2,9,87.9,33.6,栗東森田,436(-12)
