コーナー,通過順
1コーナー,"7(10,11)(3,9)6,12(2,4)(1,8,13)-5"
2コーナー,"7,10,11,3(6,9)(2,12,4)1,8-13-5"
3コーナー,"(*7,10)11,3(6,9)(2,12,4)-8,1=13-5"
4コーナー,"(*7,10)(3,11)-(2,6,9)12(1,8)-4,13=5"
