コーナー,通過順
1コーナー,"(*2,6)8,5,1-3-7-4"
2コーナー,"2,6(5,8)1,3-7-4"
3コーナー,"8,2-5(3,6,4)1,7"
4コーナー,"8,4(5,1)3,2(7,6)"
