馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,カンピオーネ,牡6,浜中,美浦・栗田,差し,28.4,9,12,,35.7,512(0),京都,56,中7週,Y,,3,ヘニーヒューズ,ダンシングブレーヴ,
2,2,テーオードレフォン,牡6,丸山,栗東・梅田,先行,6.6,5,5,,37.6,500(-4),函館,13,中1週,Y,,3,ドレフォン,ブライアンズタイム,
3,3,ピュアキアン,牡4,吉田豊,美浦・竹内,,5.8,3,4,,38.5,514(+6),東京,28,中3週,Y,,3,ホッコータルマエ,Tiznow,
4,3,ワールドタキオン,牡7,斎藤,美浦・斎藤誠,先行,12.7,6,12,,38.2,504(-4),阪神,28,中3週,Y,,3,アジアエクスプレス,フサイチコンコルド,
5,4,ショウナンライシン,牡5,池添,美浦・大竹,差し,37.9,10,6,,38.0,502(0),函館,13,中1週,Y,,3,エスケンデレヤ,フジキセキ,
6,4,ハビレ,牡4,キング,美浦・武井,差し,4.9,2,4,,35.9,512(+6),東京,49,中6週,Y,,3,ヘニーヒューズ,ブラックタイド,
7,5,ペプチドソレイユ B,牡5,古川吉,栗東・武英,差し,24.9,8,4,,38.0,484(0),函館,13,中1週,Y,,3,コパノリッキー,ワークフォース,
8,5,レディントン,牡4,横山武,栗東・杉山晴,先行,6.1,4,2,,36.4,490(+6),東京,49,中6週,Y,,3,サトノアラジン,アフリート,
9,6,ボルザコフスキー,牡6,藤懸,栗東・清水久,追込,144.4,14,9,,38.0,514(+2),函館,13,中1週,Y,,3,キズナ,Orpen,
10,6,マリアナトレンチ,牡5,鮫島駿,栗東・東田,差し,49.8,12,8,,38.3,472(0),函館,13,中1週,Y,,3,ハーツクライ,Saint Liam,
11,7,ジャスパーゴールド B,セ7,横山和,栗東・森秀,先行,48.5,11,7,,38.0,462(-4),函館,13,中1週,Y,,3,Khozan,Put It Back,
12,7,クラヴィコード B,牝4,小林美,栗東・中村,差し,67.1,13,16,,40.1,496(+12),京都,69,中9週,Y,,3,ジャスタウェイ,ロードカナロア,
13,8,ダンテバローズ B,牡5,丹内,栗東・上村,先行,3.7,1,2,,36.8,516(0),函館,13,中1週,Y,,3,ドレフォン,シンボリクリスエス,
14,8,ナチュラルハイ B,牡5,佐々木,美浦・黒岩,差し,16.4,7,5,,36.2,488(-6),東京,49,中6週,Y,,3,スクリーンヒーロー,Pulpit,
