券種,組み合わせ,配当,人気
単勝,7,840,4
複勝,7,190,4
複勝,3,110,1
複勝,8,360,6
枠連,3-7,610,3
馬連,3-7,680,3
ワイド,3-7,330,3
ワイド,7-8,1930,22
ワイド,3-8,740,11
馬単,7-3,2140,7
3連複,3-7-8,4170,14
3連単,7-3-8,32510,106
