馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,トウシンライオット,牡2,吉田隼,美浦・尾形,,74.7,11,,,,506(0),,,,,,,フィレンツェファイア,ハーツクライ,,
2,1,グラスハーティー,牝2,大野,美浦・松山,,32.0,7,,,,490(0),,,,,,,ダノンプレミアム,キングカメハメハ,,
3,2,ゲームカレンダー,牡2,丸田,美浦・小笠,,63.5,10,,,,438(0),,,,,,,カレンブラックヒル,カンパニー,,
4,2,アースジャッジ,牡2,菅原明,美浦・高木,,54.2,8,,,,458(0),,,,,,,マクフィ,クロフネ,,
5,3,ライブリピュア,牝2,遠藤,美浦・尾形,,229.2,15,,,,450(0),,,,,,,クリエイターII,プリサイスエンド,,
6,3,ガーディアンテイル,牡2,杉原,美浦・小手川,,16.7,5,,,,500(0),,,,,,,クリソベリル,ジャングルポケット,,
7,4,ビップルーク,牡2,小林美,美浦・嘉藤,,118.2,13,,,,482(0),,,,,,,エイシンフラッシュ,ヴィクトワールピサ,,
8,4,リアライズガイザー,牡2,西村淳,栗東・杉山晴,,2.1,1,,,,508(0),,,,,,,コントレイル,City Zip,,
9,5,マーガレットクレア,牝2,,美浦・黒岩,,17.7,6,,,,438(0),,,,,,,ミスチヴィアスアレックス,ディープブリランテ,,
10,5,テキサスバローズ,牡2,武豊,美浦・蛯名正,,6.9,3,,,,514(0),,,,,,,ルヴァンスレーヴ,キングカメハメハ,,
11,6,アデルフィー,牡2,菊沢,美浦・金成,,7.2,4,,,,454(0),,,,,,,モーニン,ミスキャスト,,
12,6,レガーメ,牝2,荻野極,美浦・矢野,,80.6,12,,,,474(0),,,,,,,エタリオウ,ルーラーシップ,,
13,7,ウインビギニング,牡2,佐々木,美浦・上原博,,3.8,2,,,,496(0),,,,,,,ニューイヤーズデイ,ディープインパクト,,
14,7,ナックステート,牡2,佐藤,美浦・杉浦,,233.5,16,,,,430(0),,,,,,,シルバーステート,エンパイアメーカー,,
15,8,セイカスサノオ,牡2,横山琉,美浦・南田,,217.8,14,,,,420(0),,,,,,,ビーチパトロール,ジョーカプチーノ,,
16,8,トントンビョウシ,牝2,嶋田,美浦・伊坂,,58.9,9,,,,486(0),,,,,,,マテラスカイ,ゴールドアリュール,,
