馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ショーモン,セ5,北村友,栗東・東田,差し,47.6,10,10,,38.4,482(-16),京都,77,中10週,Y,,3,マインドユアビスケッツ,ディープインパクト,
2,2,エゾダイモン,牡5,吉田隼,栗東・武幸,差し,75.4,11,12,,37.5,482(+8),小倉,132,中18週,Y,,3,ハーツクライ,スウェプトオーヴァーボード,
3,3,ポッドボレット,牡6,丹内,栗東・辻野,先行,77.9,12,13,,36.5,522(0),中山,111,中15週,Y,,3,ジャスタウェイ,Medaglia d'Oro,
4,3,インスタキング,セ5,古川吉,美浦・蛯名正,差し,27.7,8,5,,34.8,510(-24),中山,97,中13週,Y,,3,エピファネイア,マンハッタンカフェ,
5,4,エープラス,牝7,斎藤,美浦・池上,先行,42.4,9,8,,35.9,500(+16),新潟,265,中37週,Y,Y,3,キズナ,アドマイヤコジーン,
6,4,エラトー,牝4,横山和,栗東・上村,差し,5.3,3,9,,35.6,498(+12),小倉,167,中23週,Y,,3,Saxon Warrior,Siyouni,
7,5,ダークエクリプス,牡6,荻野琢,栗東・今野,先行,166.4,13,10,,35.9,486(+6),阪神,83,中11週,Y,,3,ドゥラメンテ,Woodman,
8,5,パトリックハンサム,牡6,松岡,美浦・柄崎,差し,172.8,14,10,,37.5,474(+4),小倉,132,中18週,Y,,3,バゴ,ディープインパクト,
9,6,ラファドゥラ,牝5,武豊,美浦・小島,差し,3.9,2,4,,33.7,500(-4),東京,153,中21週,Y,,3,ドゥラメンテ,シングスピール,
10,6,パレハ,牝4,鮫島駿,栗東・新谷,差し,6.9,4,1,,34.3,448(+8),函館,28,中3週,Y,,3,サトノクラウン,ディープインパクト,
11,7,チルカーノ,牝4,横山武,栗東・高野,差し,7.4,5,6,,34.6,474(+8),阪神,91,中12週,Y,,3,ハービンジャー,キングカメハメハ,
12,7,テーオーダグラス,牡4,佐々木,栗東・須貝,先行,10.0,6,1,,33.7,484(-4),阪神,34,中4週,Y,,3,リアルスティール,ハービンジャー,
13,8,スミ,牝6,松本,栗東・高橋亮,差し,24.5,7,6,,34.9,494(+2),中京,105,中14週,Y,,3,リオンディーズ,Smart Strike,
14,8,ラーンザロープス,牝4,浜中,栗東・武幸,,3.6,1,1,,34.7,462(+6),東京,56,中7週,Y,,3,キズナ,Pure Prize,
