着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,9,キミノナハマリア,牝4,55.0,武豊,2:02.6,,1,1.9,35.8,栗東千田,506(-4)
2,1,1,コイニョウボウ,牝4,55.0,幸,2:03.6,6,4,9.6,35.0,栗東中尾,416(-6)
3,7,7,ロマンシングブルー,牝5,56.0,Aルメ,2:03.7,クビ,5,10.4,35.3,栗東渡辺,478(+2)
4,8,10,フォーチュンコード,牝4,55.0,松山,2:03.8,1/2,3,6.2,35.7,栗東小林,484(+2)
5,7,8,エグランタイン,牝5,56.0,池添,2:03.9,1/2,2,3.5,36.7,栗東笹田,450(-6)
6,4,4,シンシアリダーリン,牝6,56.0,岩田望,2:04.4,3,6,20.6,37.1,栗東上村,452(+4)
7,2,2,マンクスホップ,牝5,56.0,藤岡佑,2:04.5,1/2,8,65.8,36.8,栗東松永幹,450(+4)
8,3,3,ファジェス,牝6,56.0,西村淳,2:05.0,3,9,93.1,38.4,栗東安田隆,482(+6)
9,6,6,ディヴァージオン,牝4,55.0,内田博,2:06.1,7,10,138.4,37.9,栗東藤岡,438(-6)
10,5,5,ショショローザ,牝5,56.0,モリス,2:06.2,クビ,7,64.1,39.0,栗東小栗,480(0)
