馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ヤクシマ,牡3,佐々木,栗東・寺島,先行,10.5,4,7,,34.2,516(+4),東京,49,中6週,Y,,3,Havana Grey,Compton Place,
2,2,サトノペルセウス,セ5,西塚,栗東・藤原,先行,35.2,11,10,,34.0,480(+10),東京,21,中2週,Y,,3,ディープインパクト,Dubai Destination,
3,3,アネゴハダ,牝4,角田和,栗東・佐々木,差し,8.1,3,12,,32.3,464(-4),阪神,69,中9週,Y,,3,キズナ,ウォーエンブレム,
4,4,ハーツラプソディ,牝5,荻野琢,栗東・今野,差し,66.7,12,11,,33.6,518(+8),東京,21,中2週,Y,,3,ハーツクライ,Unbridled's Song,
5,5,オメガリッチマン B,牡3,鮫島駿,栗東・安田翔,差し,12.2,5,12,,37.0,438(+6),東京,27,中3週,Y,,3,イスラボニータ,ディープインパクト,
6,5,バルサムノート,牡3,北村友,栗東・高野,,2.6,1,5,,34.8,500(+10),東京,35,中4週,Y,,3,モーリス,ダイワメジャー,
7,6,フォラブリューテ,牝4,丸山,美浦・嘉藤,差し,33.3,10,9,,33.4,450(-4),中山,83,中11週,Y,,3,エピファネイア,アドマイヤベガ,
8,6,シュヴェルトライテ,牝4,松若,美浦・池上,差し,16.7,8,7,,33.6,438(-2),東京,35,中4週,Y,,3,マツリダゴッホ,フレンチデピュティ,
9,7,ラクスバラディー B,牝4,亀田,栗東・清水久,差し,16.0,6,13,,35.1,524(+6),東京,20,中2週,Y,,3,ドゥラメンテ,Halling,
10,7,スコールユニバンス,牝4,田口,栗東・矢作,差し,16.5,7,8,,33.6,458(+6),東京,49,中6週,Y,,3,ドゥラメンテ,Firebreak,
11,8,ジュノー,セ5,川須,栗東・音無,差し,17.2,9,7,,34.5,534(+12),京都,56,中7週,Y,,3,Dark Angel,Rail Link,
12,8,トーホウディアス,牡5,吉田隼,栗東・小栗,追込,3.9,2,3,,33.2,470(+6),東京,21,中2週,Y,,3,トーホウジャッカル,サクラバクシンオー,
