馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ブラウンバナナ,牡3,津村,美浦・林,先行,7.8,5,5,,34.1,504(-8),東京,53,中7週,Y,,2,キズナ,Green Tune,
2,2,グレーヌドジョワ B,牡3,丹内,栗東・今野,先行,29.5,9,7,,35.8,446(-6),小倉,49,中6週,Y,,3,ロードカナロア,ディープインパクト,
3,3,ヤマニンヘルシェ,牡3,大野,美浦・辻,先行,30.2,10,1,3歳新馬,34.7,482(+6),中山,69,中9週,Y,,1,レッドファルクス,ディープインパクト,
4,4,ポッドクロス,牡3,荻野極,美浦・大竹,差し,5.0,2,11,,34.3,454(+2),中山,76,中10週,Y,,3,レイデオロ,ハービンジャー,
5,4,レイヒストリコ B,牡3,団野,美浦・黒岩,差し,5.5,3,1,3歳未勝利,34.8,502(0),東京,53,中7週,Y,,3,レイデオロ,ネオユニヴァース,
6,5,モウエエデショー,牡3,原田和,美浦・萱野,差し,9.9,6,5,,35.0,470(-6),中山,27,中3週,Y,,3,ダノンプレミアム,Dream Ahead,
7,5,ヨカオウ,牡3,岩田康,栗東・谷,逃げ,11.0,7,1,2歳未勝利,35.3,468(+2),阪神,112,中15週,Y,,3,キズナ,スクワートルスクワート,
9,6,クラウンインジエア,牡3,佐々木,栗東・藤岡健,,14.1,8,1,3歳未勝利,36.3,488(+6),小倉,56,中7週,Y,,3,モーリス,Unbridled's Song,
10,7,バリオス,牡3,西村淳,栗東・武幸,差し,7.4,4,8,,35.9,528(-6),中山,27,中3週,Y,,2,キタサンブラック,フレンチデピュティ,
11,7,トップオブザライン,牡3,三浦,栗東・友道,先行,38.4,11,1,3歳新馬,35.3,490(-4),中山,90,中12週,Y,,1,ドレフォン,フジキセキ,
12,8,ケントン,牡3,武藤,美浦・田島,差し,56.4,12,12,3歳1勝クラス,41.2,492(-2),中山,70,中9週,Y,,2,リアルスティール,ディープスカイ,
13,8,イモータリス,牡3,石川,美浦・手塚久,差し,4.1,1,1,3歳未勝利,35.1,534(+2),中山,89,中12週,Y,,2,ミッキーロケット,スペシャルウィーク,
