着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,8,セイウンプラチナ,牡5,55.0,武豊,2:31.4,,8,21.9,35.0,美浦千葉,498(-10)
2,6,10,サトノクローク,牡4,55.0,松山,2:31.6,3/4,5,9.4,34.7,栗東橋口,478(0)
3,2,2,ダノングロワール,牡7,55.0,Mデム,2:31.9,2,6,12.6,34.5,美浦国枝,500(-4)
4,8,14,ヴァーンフリート,牡5,55.0,幸,2:31.9,クビ,13,100.4,34.8,美浦矢嶋,526(-4)
5,6,9,エリカヴァレリア,牝6,54.0,横山武,2:31.9,ハナ,2,4.5,34.0,美浦久保田,474(0)
6,3,4,レッドヴェロシティ,牡6,57.0,川田,2:32.0,クビ,1,3.4,34.5,美浦木村,544(-6)
7,3,3,キントリヒ,牡5,56.0,坂井,2:32.1,1/2,3,7.9,34.2,美浦矢野,476(0)
8,4,5,ロードプレジール,牡6,56.0,西村淳,2:32.2,3/4,10,28.4,34.0,栗東中内田,496(+6)
9,7,11,ジオフロント,牡6,56.0,ムルザ,2:32.2,クビ,4,8.3,34.5,栗東清水久,466(0)
10,1,1,スズカノロッソ,セ9,54.0,杉原,2:32.4,1.1/4,12,74.8,34.7,美浦小島,480(-14)
11,7,12,エクセレントタイム,セ6,55.0,北村宏,2:32.4,ハナ,9,27.0,34.7,美浦中川,480(-16)
12,8,13,シルキーヴォイス,牡6,53.0,石川,2:32.7,1.3/4,14,137.8,34.4,栗東池江,486(+8)
13,5,7,サザンナイツ,セ6,55.0,津村,2:32.7,アタマ,11,28.5,35.0,美浦林,442(-8)
14,4,6,ホウオウエクレール,牡7,57.0,戸崎圭,2:32.8,アタマ,7,16.4,35.5,栗東宮,508(-4)
