馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,モナート,牝3,原田和,美浦・松山,,132.0,13,,,,432(0),,,,,,,ウインブライト,アイルハヴアナザー,,
2,1,イヌボウノサザナミ,牝3,菊沢,美浦・大和田,,40.7,7,,,,412(0),,,,,,,ダノンキングリー,Air Force Blue,,
3,2,トルークマクト,牝3,吉田隼,栗東・福永,,12.0,5,,,,444(0),,,,,,,ドレフォン,キングカメハメハ,,
4,2,ブレイヴソルジャー,牡3,石田,美浦・新開,,6.5,3,,,,454(0),,,,,,,ファインニードル,キングカメハメハ,,
5,3,ウインシャリーフ,牡3,石神道,美浦・金成,,73.7,9,,,,486(0),,,,,,,ベンバトル,スクリーンヒーロー,,
6,3,ゴーゴーパンチ,牡3,菅原隆,美浦・天間,,144.7,16,,,,496(0),,,,,,,タリスマニック,タイムパラドックス,,
7,4,タッカーヴァンバン,牡3,吉田豊,美浦・田島,,17.6,6,,,,492(0),,,,,,,シュヴァルグラン,キングカメハメハ,,
8,4,キタノタイキ,牡3,小林脩,美浦・奥平,,143.0,15,,,,444(0),,,,,,,ラブリーデイ,アドマイヤオーラ,,
9,5,ハートチャン,牝3,横山琉,美浦・金成,,91.6,11,,,,396(0),,,,,,,サトノダイヤモンド,ダイワメジャー,,
10,5,ココナッツコースト,牝3,戸崎圭,美浦・木村,,2.7,2,,,,414(0),,,,,,,モーリス,キングカメハメハ,,
11,6,ヴァルカンテソーロ,牡3,柴田大,美浦・嘉藤,,77.1,10,,,,470(0),,,,,,,ゴールドシップ,Scat Daddy,,
12,6,デイトナチャンプ,牡3,横山武,美浦・加藤征,,2.5,1,,,,442(0),,,,,,,インディチャンプ,ジャングルポケット,,
13,7,レガリーノ,牝3,津村,美浦・池上,,61.2,8,,,,416(0),,,,,,,アルバート,ロードカナロア,,
14,7,スプリングドリーム,牝3,菅原明,美浦・加藤士,,10.1,4,,,,442(0),,,,,,,モズアスコット,クロフネ,,
15,8,アステリアート,牡3,難波,栗東・高橋忠,,128.4,12,,,,474(0),,,,,,,ヴァンゴッホ,オルフェーヴル,,
16,8,エスシーケイミー,牝3,大野,美浦・松山,,135.4,14,,,,452(0),,,,,,,マジェスティックウォリアー,ダイワメジャー,,
