券種,組み合わせ,配当,人気
単勝,4,250,1
複勝,4,120,1
複勝,8,120,2
複勝,5,330,7
枠連,4-7,230,1
馬連,4-8,310,1
ワイド,4-8,190,1
ワイド,4-5,770,11
ワイド,5-8,650,10
馬単,4-8,630,2
3連複,4-5-8,1760,5
3連単,4-8-5,6220,16
