券種,組み合わせ,配当,人気
単勝,9,650,3
複勝,9,220,3
複勝,6,1350,11
複勝,15,490,7
枠連,3-5,920,2
馬連,6-9,18070,42
ワイド,6-9,3960,37
ワイド,9-15,1900,22
ワイド,6-15,8940,63
馬単,9-6,28390,74
3連複,6-9-15,51560,133
3連単,9-6-15,407020,841
