着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,11,ジャンカズマ,牡5,55.0,野中,2:41.3,,7,12.9,36.7,栗東安田翔,478(-2)
2,7,9,サンセットクラウド,牡4,56.0,松若,2:41.6,1.1/2,1,3.6,37.0,栗東矢作,452(-2)
3,4,4,ダイム,牝4,54.0,勝浦,2:42.0,2.1/2,4,5.9,37.3,栗東昆,438(-4)
4,6,7,ハーツオブシャカ,牡5,55.0,藤岡康,2:42.2,1.1/4,5,11.3,37.2,栗東鮫島,470(0)
5,1,1,シーグラス,牝4,54.0,丹内,2:42.7,3,2,3.9,37.7,美浦武藤,432(+6)
6,8,10,ブラックラテ,牡5,56.0,北村友,2:43.0,2,6,12.2,38.2,栗東梅田,494(-2)
7,3,3,アトミックフレア,牝5,53.0,泉谷,2:43.1,3/4,8,19.3,38.1,栗東渡辺,448(-4)
8,5,5,ホウオウユニコーン,牡4,55.0,幸,2:43.4,2,3,5.1,38.6,美浦奥村武,466(+2)
9,7,8,クリノキングボス,牡6,52.0,小林凌,2:43.8,2.1/2,11,251.7,38.1,美浦天間,484(-4)
10,6,6,スカイテラス,牡6,54.0,富田,2:43.8,ハナ,9,30.2,39.4,美浦和田郎,498(-8)
11,2,2,ウインヴァカンス,牝5,52.0,角田和,2:43.9,クビ,10,40.1,39.4,栗東寺島,452(0)
