着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,6,ワールズエンド,牡4,58.0,戸崎圭,1:19.1,,1,2.4,33.2,栗東池添,468(+2)
2,4,4,ペリファーニア,牝5,56.0,ルメー,1:19.7,3.1/2,2,3.2,33.7,美浦鹿戸,508(0)
3,8,10,アクートゥス,牡5,58.0,内田博,1:19.9,1.1/2,9,46.8,33.3,栗東藤原,462(0)
4,7,7,アームテイル,牝5,56.0,大野,1:19.9,クビ,5,8.2,33.6,美浦和田勇,464(-4)
5,1,1,ヤマニンアドホック,牡4,58.0,石川,1:20.1,1.1/4,6,25.2,33.6,美浦辻,454(-6)
6,7,8,ユキマル,牡5,58.0,木幡巧,1:20.2,1/2,4,7.6,33.1,美浦尾形,488(-6)
7,3,3,イサチルシーサイド,牡4,58.0,木幡初,1:20.4,1.1/4,3,6.6,34.1,美浦竹内,480(+4)
8,5,5,メイショウウネビ,牡6,58.0,石橋脩,1:20.7,2,10,77.3,33.4,栗東本田,492(+2)
9,2,2,ランドオブラヴ,牝5,56.0,江田照,1:20.8,1/2,8,45.0,34.0,美浦蛯名正,434(+12)
10,8,9,ベンダバリラビア,牡5,58.0,キング,1:23.3,大,7,33.0,36.4,栗東寺島,534(0)
