コーナー,通過順
1コーナー,"13(2,14)(1,4,10)(6,9,11)12,7,5-(3,8)"
2コーナー,"13,14(2,4,10)(1,9,11)6,12(5,8)7,3"
3コーナー,"13,14(2,10)(4,11)(1,9)(6,8)12(5,7)3"
4コーナー,"13,14(2,10)(4,11)(1,9,8)(6,12,7)5,3"
