コーナー,通過順
1コーナー,"13,3(2,15)(4,16)(1,6)(12,17)(10,7)14(5,18)(8,11)9"
2コーナー,"13,3(2,15)(4,16)(1,6,12)10(7,17)5(18,14)(8,11)-9"
3コーナー,"(13,*11)-3,6(2,15)(4,16)(1,12)7(10,18,17)8(5,14)9"
4コーナー,"(13,*11)-(3,6)(2,16)(1,15,4)(10,18,12)(5,8,7)(14,17)9"
