券種,組み合わせ,配当,人気
単勝,10,120,1
複勝,10,110,1
複勝,11,110,2
複勝,7,480,7
枠連,7-8,200,1
馬連,10-11,220,1
ワイド,10-11,140,1
ワイド,7-10,1060,11
ワイド,7-11,1390,14
馬単,10-11,280,1
3連複,7-10-11,1850,5
3連単,10-11-7,3780,8
