馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,タイセイボーグ,牝2,佐々木,栗東・松下,差し,6.1,3,2,,33.1,470(+2),新潟,62,中8週,Y,,3,インディチャンプ,Azamour,
2,2,ドナルンバ,牝2,石橋脩,美浦・上原佑,先行,19.6,7,1,2歳未勝利,34.7,460(+4),新潟,56,中7週,Y,,2,サトノアラジン,ルーラーシップ,
3,3,ルーチェフィオーレ,牝2,横山和,美浦・嘉藤,先行,9.7,5,1,2歳未勝利,35.6,442(-4),中山,34,中4週,Y,,2,ポエティックフレア,ディープインパクト,
4,4,レディーゴール,牝2,菅原明,栗東・池添,差し,70.7,10,1,2歳未勝利,34.8,456(+6),中京,55,中7週,Y,,3,レイデオロ,Equal Stripes,
5,5,フィロステファニ,牝2,川田,栗東・中内田,差し,3.9,2,1,2歳新馬,32.6,460(+12),新潟,90,中12週,Y,,1,エピファネイア,Motivator,
6,6,ヒルデグリム,牝2,横山武,美浦・小野,差し,47.2,8,8,,34.1,448(0),新潟,62,中8週,Y,,2,ゴールドシップ,レッドスパーダ,
7,7,マルガ,牝2,武豊,栗東・須貝,,2.2,1,1,2歳新馬,35.7,484(+14),函館,105,中14週,Y,,1,モーリス,キングカメハメハ,
8,7,ハッピーエンジェル,牝2,三浦,美浦・武市,逃げ,8.7,4,1,,34.2,424(0),新潟,77,中10週,Y,,2,ジョーカプチーノ,スウェプトオーヴァーボード,
9,8,バースデイフライト,牝2,和田竜,栗東・新谷,差し,16.3,6,1,2歳未勝利,34.2,458(+14),中京,91,中12週,Y,,2,コントレイル,War Front,
10,8,ミツカネベネラ,牝2,津村,美浦・鈴木伸,先行,60.9,9,1,2歳新馬,35.4,444(0),新潟,56,中7週,Y,,1,モーリス,ダイワメジャー,
