券種,組み合わせ,配当,人気
単勝,7,340,1
複勝,7,170,3
複勝,13,200,4
複勝,5,260,5
枠連,5-8,560,2
馬連,7-13,1240,5
ワイド,7-13,510,5
ワイド,5-7,710,11
ワイド,5-13,1130,13
馬単,7-13,2390,9
3連複,5-7-13,3820,13
3連単,7-13-5,15110,43
