券種,組み合わせ,配当,人気
単勝,9,390,2
複勝,9,170,2
複勝,1,240,4
複勝,6,360,7
枠連,1-6,1930,8
馬連,1-9,2110,7
ワイド,1-9,840,8
ワイド,6-9,1500,16
ワイド,1-6,1680,19
馬単,9-1,3330,12
3連複,1-6-9,9450,34
3連単,9-1-6,37900,112
