馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,スフィダンテ,牡3,酒井,栗東・高橋康,差し,58.7,10,15,3歳未勝利,35.2,452(0),京都,14,中1週,Y,,3,サートゥルナーリア,Ghostzapper,,
2,1,ピエナオルカ,牡3,ハマー,栗東・谷,先行,15.7,6,9,3歳未勝利,39.9,482(-4),京都,21,中2週,Y,,3,ゴールドドリーム,スウェプトオーヴァーボード,,
3,2,オーバーランダー,牡3,団野,栗東・加藤公,差し,66.2,11,2,JRA交流,41.1,486(-1),園田,11,中1週,,,2,モーニン,ブラックタイド,,
4,2,メイプルインパクト,牡3,川端,美浦・南田,差し,641.9,15,12,3歳未勝利,41.3,544(+12),中山,15,中1週,Y,,3,シルバーステート,タイキシャトル,,
5,3,ボンボンベイビー,牡3,高杉,栗東・矢作,,20.0,7,8,3歳未勝利,36.8,450(-4),京都,15,中1週,Y,,3,コントレイル,Galileo,,
6,3,ペプチドアバンス,牡3,高倉,栗東・小椋,,53.8,9,,,,476(0),,,,,,,サトノダイヤモンド,ロードカナロア,,
7,4,フォーシーファイン,牡3,池添,栗東・斉藤崇,差し,102.1,12,12,3歳未勝利,37.0,478(-2),京都,15,中1週,Y,,2,サトノダイヤモンド,Canford Cliffs,,B
8,4,ライフイズカラフル,牡3,小崎,栗東・河嶋,,28.7,8,,,,484(0),,,,,,,サトノダイヤモンド,ストリートセンス,,
9,5,ジャスティンゴッホ,牡3,鮫島駿,栗東・茶木,先行,2.7,1,2,2歳新馬,37.6,488(-8),阪神,49,中6週,Y,,1,ヴァンゴッホ,アッミラーレ,,
10,5,ロードヴェリタス,牡3,坂井,栗東・友道,差し,8.6,5,7,3歳新馬,37.0,492(-2),京都,13,中1週,Y,,1,Essential Quality,Showcasing,,B
11,6,ガウラディスコ,牡3,武豊,栗東・高柳大,先行,8.1,4,7,3歳未勝利,40.1,556(-2),京都,20,中2週,Y,,3,クリソベリル,フリオーソ,,
12,6,レッドパラジウム,牡3,吉村,栗東・清水久,差し,4.1,2,6,3歳新馬,34.5,480(+6),京都,21,中2週,Y,,1,キタサンブラック,ロードカナロア,,
13,7,フクシマブリルハム,牡3,長岡,美浦・小島,,208.2,14,,,,544(0),,,,,,,ドレフォン,Henrythenavigator,,
14,7,ハイドパーク,牡3,藤懸,栗東・田中克,差し,158.6,13,11,3歳新馬,37.7,510(-2),京都,13,中1週,Y,,1,クリソベリル,ハードスパン,,
15,8,アメリカンロマン,牡3,土田,美浦・伊藤圭,追込,744.1,16,14,2歳未勝利,40.4,460(-6),中山,36,中4週,Y,,3,カリフォルニアクローム,カネヒキリ,,B
16,8,ドメイン,牡3,西村淳,栗東・松下,先行,5.2,3,3,3歳未勝利,38.4,500(-10),京都,15,中1週,Y,,3,リオンディーズ,ステイゴールド,,B
