馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,タガノミモザ,牝3,鮫島駿,栗東・鮫島,先行,98.8,10,8,2歳新馬,35.1,458(-6),東京,91,中12週,Y,,1,ノーブルミッション,シンボリクリスエス,,
2,1,ステアハート,牝3,西村淳,栗東・新谷,先行,25.9,8,5,2歳新馬,36.2,474(-6),京都,28,中3週,Y,,1,Gun Runner,Mr Speaker,,
3,2,コイモノガタリ,牝3,,栗東・河嶋,差し,230.7,13,6,2歳新馬,35.2,424(-10),京都,70,中9週,Y,,1,ノーブルミッション,ハービンジャー,,
4,2,タガノアビー,牝3,藤岡佑,栗東・千田,差し,9.9,4,6,2歳新馬,34.7,498(+2),京都,104,中14週,Y,,1,アニマルキングダム,アイルハヴアナザー,,
5,3,アスクセクシーモア,牡3,武豊,栗東・福永,先行,5.5,3,14,2歳新馬,36.6,484(+4),京都,70,中9週,Y,,1,キタサンブラック,Ready's Image,,
6,3,ルクスジニア,牝3,池添,栗東・平田,先行,2.1,1,2,2歳未勝利,35.3,444(0),京都,62,中8週,Y,,2,キズナ,ハービンジャー,,
7,4,エコロアテナ,牝3,川田,栗東・須貝,,3.9,2,,,,436(0),,,,,,,ハービンジャー,スクリーンヒーロー,,
8,4,セクシーマージュ,牝3,高杉,栗東・小椋,,15.9,5,4,2歳未勝利,36.7,416(-8),京都,27,中3週,Y,,3,タワーオブロンドン,ハーツクライ,,
9,5,オフザチェイン,牝3,岩田望,栗東・友道,先行,19.5,6,5,2歳新馬,35.9,452(-14),京都,27,中3週,Y,,1,ロードカナロア,Medaglia d'Oro,,
10,5,ヴィーナスバブル,牝3,角田和,栗東・音無,,156.6,12,,,,428(0),,,,,,,ダノンバラード,ハーツクライ,,
11,6,ロネット,牝3,吉村,栗東・浜田,,117.1,11,,,,418(0),,,,,,,モーリス,ロードカナロア,,
12,6,ラヴリーチェリー,牝3,田口,栗東・藤沢,追込,507.3,16,10,2歳未勝利,36.3,392(+2),京都,84,中11週,Y,,3,ビーチパトロール,ディープインパクト,,
13,7,タイキフェニックス,牡3,荻野琢,栗東・大久保,逃げ,274.0,14,12,2歳未勝利,40.4,426(-2),京都,91,中12週,Y,,2,シルバーステート,コマンズ,,
14,7,マテンロウカナロア,牡3,横山典,栗東・野中,差し,25.1,7,7,2歳新馬,35.4,480(-2),京都,97,中13週,Y,,1,ロードカナロア,Roi Normand,,
15,8,レッドギフテッド,牡3,団野,栗東・池江,逃げ,53.2,9,6,2歳未勝利,42.6,500(-4),新潟,90,中12週,Y,,2,エピファネイア,Storm Cat,,
16,8,ニュークレド,牡3,菱田,栗東・石坂,,335.7,15,,,,428(0),,,,,,,ブリックスアンドモルタル,ハーツクライ,,
