券種,組み合わせ,配当,人気
単勝,12,720,3
複勝,12,300,3
複勝,4,300,4
複勝,9,1390,15
枠連,2-6,1750,10
馬連,4-12,4310,15
ワイド,4-12,1850,17
ワイド,9-12,9170,89
ワイド,4-9,6440,77
馬単,12-4,8040,28
3連複,4-9-12,122110,333
3連単,12-4-9,579230,780
