券種,組み合わせ,配当,人気
単勝,4,960,4
複勝,4,270,5
複勝,10,180,3
複勝,14,170,2
枠連,2-5,1620,7
馬連,4-10,2700,10
ワイド,4-10,780,8
ワイド,4-14,780,7
ワイド,10-14,490,3
馬単,4-10,6830,25
3連複,4-10-14,3960,7
3連単,4-10-14,35140,94
