着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,11,デュガ,牡4,58.0,菅原明,1:20.2,,8,30.4,33.0,栗東森秀,498(-2)
2,4,4,レフトゥバーズ,牝5,56.0,ルメー,1:20.3,1/2,2,2.9,32.9,美浦萩原,438(-6)
3,5,6,シャドウフューリー,牡3,55.0,Mデム,1:20.5,1.1/4,1,2.7,33.1,栗東杉山晴,470(+4)
4,5,7,ヴェールアンレーヴ,牝4,56.0,戸崎圭,1:20.5,ハナ,3,5.7,33.5,美浦宮田,444(0)
5,8,13,アンクロワ,牝4,56.0,津村,1:20.7,3/4,6,17.3,33.0,美浦伊坂,430(-8)
6,6,9,コズミックフロスト,牝4,56.0,三浦,1:21.0,2,5,13.9,34.3,美浦高柳瑞,460(+4)
7,8,12,サヴァイヴ,牡6,58.0,石橋脩,1:21.0,ハナ,12,189.2,34.2,栗東清水久,474(-4)
8,4,5,トーカイキング,牡5,58.0,川又,1:21.0,アタマ,13,382.3,33.8,栗東茶木,464(-16)
9,3,3,ミスヨコハマ,牝3,53.0,石川,1:21.1,1/2,4,9.5,33.9,美浦斎藤誠,462(+6)
10,6,8,カフェサンドリヨン,牝6,56.0,永野,1:21.1,ハナ,9,30.5,34.5,美浦古賀,498(-4)
11,1,1,ステルナティーア,牝4,56.0,北村宏,1:21.3,3/4,7,19.5,34.4,美浦木村,450(0)
12,7,10,アラクレ,牝4,56.0,柴田大,1:21.3,ハナ,10,79.3,34.6,美浦清水英,448(+4)
13,2,2,ベストクィーン,牝7,56.0,藤田菜,1:21.4,3/4,11,177.7,34.4,美浦南田,436(+10)
