券種,組み合わせ,配当,人気
単勝,7,240,1
複勝,7,140,1
複勝,4,220,4
複勝,8,250,5
枠連,2-4,1020,3
馬連,4-7,1110,3
ワイド,4-7,510,3
ワイド,7-8,760,8
ワイド,4-8,1130,14
馬単,7-4,1420,3
3連複,4-7-8,4610,13
3連単,7-4-8,13050,22
