馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ガローファノ,牝2,ルメー,美浦・黒岩,差し,1.9,1,1,2歳新馬,34.6,466(+12),新潟,63,中8週,Y,,1,キタサンブラック,Oratorio,,
2,2,フォルテアンジェロ,牡2,戸崎圭,美浦・上原佑,差し,1.9,2,1,2歳新馬,33.9,448(+6),中山,56,中7週,Y,,1,フィエールマン,Dark Angel,,
3,3,アッカン,牡2,池添,美浦・奥村武,先行,11.8,4,1,2歳未勝利,36.7,460(+4),札幌,56,中7週,Y,,3,ホークビル,エイシンフラッシュ,,
4,4,コスモエルヴァル,牡2,丹内,美浦・黒岩,差し,41.8,5,7,,36.1,486(+4),中山,36,中4週,Y,,2,ダノンバラード,New Approach,,
5,5,エリプティクカーブ,牡2,横山武,美浦・萩原,,7.4,3,1,2歳新馬,35.3,468(0),札幌,63,中8週,Y,,1,レイデオロ,メジロベイリー,,
