馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,アドマイヤテラ,牡5,武豊,栗東・友道,差し,3.1,1,11,,36.1,504(+6),中山,84,中11週,Y,,3,レイデオロ,ハーツクライ,
2,2,シュヴァリエローズ,牡8,北村友,栗東・清水久,差し,32.8,7,10,,35.5,466(+2),中山,84,中11週,Y,,2,ディープインパクト,Sevres Rose,
3,3,ファミリータイム,牡5,松山,栗東・石坂,,12.6,5,2,,34.4,482(+2),京都,63,中8週,Y,,3,リアルスティール,Galileo,
4,4,アクアヴァーナル,牝5,坂井,栗東・四位,先行,13.6,6,1,,33.8,478(+6),京都,76,中10週,Y,,3,エピファネイア,ディープインパクト,
5,5,ダノンシーマ,牡4,川田,栗東・中内田,差し,3.3,2,1,,32.7,492(-2),東京,50,中6週,Y,,3,キタサンブラック,Include,
6,6,レッドバンデ,牡4,佐々木,美浦・大竹,差し,3.6,3,1,,33.0,480(-12),東京,36,中4週,Y,,3,キズナ,Lord of England,
7,7,マイネルエンペラー,牡6,丹内,栗東・清水久,先行,7.2,4,11,,35.1,490(-4),中山,56,中7週,Y,,3,ゴールドシップ,ロージズインメイ,
8,7,メイショウブレゲ,牡7,酒井,栗東・本田,差し,174.1,9,11,,34.4,476(-6),京都,35,中4週,Y,,3,ゴールドシップ,パイロ,
9,8,サンライズソレイユ,牡5,岩田望,栗東・矢作,差し,35.6,8,9,,35.2,530(+8),京都,168,中23週,Y,,3,キズナ,Scat Daddy,
10,8,ダンディズム,セ1,松本,栗東・野中,差し,223.9,10,5,,34.3,478(-2),京都,76,中10週,Y,,3,マンハッタンカフェ,シングスピール,
