券種,組み合わせ,配当,人気
単勝,7,1920,8
複勝,7,360,6
複勝,11,220,3
複勝,5,210,2
枠連,4-6,3600,13
馬連,7-11,4340,16
ワイド,7-11,1130,13
ワイド,5-7,1240,15
ワイド,5-11,680,5
馬単,7-11,12500,50
3連複,5-7-11,7580,24
3連単,7-11-5,65030,224
