馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ルージュマローネ,牝2,横山和,美浦・栗田,,9.0,4,,,,474(0),,,,,,,ダイワメジャー,カジノドライヴ,,
2,2,ドリームジャック,牡2,古川吉,栗東・昆,,97.3,10,,,,478(0),,,,,,,イスラボニータ,バトルプラン,,
3,3,リュウゼツラン,牝2,丹内,美浦・水野,,21.6,7,,,,446(0),,,,,,,ダノンバラード,ロージズインメイ,,
4,4,ローレルオーブ,牡2,富田,栗東・杉山佳,,19.0,6,,,,456(0),,,,,,,ウインブライト,アフリート,,
5,5,アンズアメ,牝2,鮫島駿,栗東・高柳大,,39.2,8,,,,470(0),,,,,,,ドレフォン,エンパイアメーカー,,
6,6,マジックサンズ,牡2,佐々木,栗東・須貝,,2.0,1,,,,502(0),,,,,,,キズナ,キングカメハメハ,,
7,7,シマサンブラック,牡2,北村友,美浦・蛯名正,,9.5,5,,,,466(0),,,,,,,キタサンブラック,ハービンジャー,,
8,7,ビーオンザカバー,牡2,横山武,美浦・伊藤圭,,5.7,3,,,,456(0),,,,,,,ハービンジャー,キングカメハメハ,,
9,8,カルテシウス,牡2,藤岡佑,栗東・福永,,4.3,2,,,,468(0),,,,,,,キズナ,Galileo,,
10,8,ヤマノインパクト,牡2,永野,美浦・本間,,74.5,9,,,,446(0),,,,,,,カリフォルニアクローム,ディープインパクト,,
