馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,グラストンベリー B,牝5,永島,栗東・藤岡,逃げ,20.2,6,13,,44.6,432(-6),小倉,42,中5週,Y,,3,ロードカナロア,キンシャサノキセキ,
2,2,シゲルバクハツ,牡6,国分恭,栗東・谷,差し,32.7,8,13,,39.2,508(+12),東京,470,中66週,Y,Y,3,アイルハヴアナザー,ジャングルポケット,
3,3,メイショウカゲカツ,牡5,和田竜,栗東・西園正,,3.1,2,1,,36.8,502(-8),京都,105,中14週,Y,,3,ダンカーク,フレンチデピュティ,
4,4,フォルテデイマルミ,牡6,団野,栗東・須貝,差し,78.1,9,14,,35.1,486(-14),東京,428,中60週,Y,Y,3,オルフェーヴル,Le Havre,
5,5,ビシャモンテン B,牡6,藤懸,美浦・矢嶋,差し,83.9,10,9,,37.8,504(-2),新潟,8,連闘,Y,,3,パイロ,クロフネ,
6,6,オシゲ,牝4,酒井,栗東・須貝,差し,7.6,4,9,,37.0,488(0),小倉,29,中3週,Y,,3,ハービンジャー,ハーツクライ,
7,7,フレンチギフト B,牝5,西村淳,美浦・中川,追込,2.4,1,3,,37.0,470(-2),新潟,106,中14週,Y,,3,シニスターミニスター,フレンチデピュティ,
8,7,ナリタフォルテ,牡6,小沢,栗東・木原,先行,22.7,7,5,,39.7,588(-8),阪神,245,中34週,Y,Y,3,ベルシャザール,Woodman,
9,8,ゼウスバイオ,牡5,,栗東・畑端,差し,5.9,3,9,,37.1,520(-10),京都,56,中7週,Y,,3,ゼンノロブロイ,アルデバランII,
10,8,サンライズジャスト,牡5,吉村,栗東・羽月,差し,13.3,5,1,,37.5,538(0),阪神,246,中34週,Y,Y,3,ヘニーヒューズ,シンボリクリスエス,
