着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,ミスタージーティー,牡3,57.0,藤岡佑,1:59.7,,1,2.8,34.2,栗東矢作,472(-4)
2,6,6,ホウオウプロサンゲ,牡3,57.0,菱田,1:59.8,1/2,6,22.2,34.7,栗東矢作,484(-6)
3,1,1,キープカルム,牡3,57.0,鮫島駿,1:59.8,クビ,2,3.6,34.1,栗東中竹,480(-8)
4,8,10,アドマイヤテラ,牡3,57.0,岩田望,2:00.0,1.1/4,3,4.0,34.4,栗東友道,492(+4)
5,2,2,ジューンテイク,牡3,57.0,和田竜,2:00.3,2,4,4.6,34.8,栗東武英,486(-2)
6,7,7,ミラキュラスドラマ,牡3,57.0,Mデム,2:01.0,4,5,19.8,35.6,栗東杉山晴,456(+2)
7,4,4,レイワサンサン,牡3,57.0,ムルザ,2:01.0,クビ,7,35.3,35.2,栗東高柳大,486(-2)
8,7,8,ノーブルスカイ,牡3,57.0,松若,2:01.7,4,9,57.4,36.5,栗東高柳大,466(0)
9,8,9,パシフィックルート,牡3,57.0,池添,2:03.2,9,8,36.3,37.9,栗東高野,566(0)
除外,5,5,オルトパラティウム,牡3,57.0,武豊,,,,,,栗東安田,494(+4)
