馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,バンデルオーラ,牡6,国分恭,栗東・牧浦,差し,29.6,8,6,,35.5,480(+10),福島,105,中14週,Y,,3,トーセンラー,サクラバクシンオー,
2,2,レベレンシア B,牡6,荻野極,栗東・安田,,15.7,5,6,,34.8,508(+4),中京,21,中2週,Y,,3,ロードカナロア,ダンスインザダーク,
3,2,スマートクラージュ,牡8,丹内,栗東・池江,先行,7.3,4,4,,33.6,482(-2),京都,287,中40週,Y,Y,3,ディープインパクト,キングヘイロー,
4,3,レッドヒルシューズ B,牝5,藤岡佑,栗東・武英,先行,6.9,3,17,,35.8,454(0),京都,84,中11週,Y,,3,ハーツクライ,アグネスデジタル,
5,3,マイネルジェロディ,牡7,丸山,栗東・西園正,先行,31.4,9,15,,35.9,486(+6),福島,105,中14週,Y,,3,スクリーンヒーロー,ロージズインメイ,
6,4,マメコ,牝6,高倉,栗東・武英,,42.0,10,16,,37.1,460(-6),中山,64,中8週,Y,,3,リヤンドファミユ,スニッツェル,
7,4,ロンドンプラン,牡5,松本,栗東・宮本,差し,53.3,11,12,,35.8,528(+18),福島,105,中14週,Y,,3,グレーターロンドン,アフリート,
8,5,ディヴィナシオン,牡8,吉田隼,栗東・森秀,追込,60.4,12,12,,33.5,480(+6),京都,64,中8週,Y,,3,ヴィクトワールピサ,ストリートセンス,
9,5,マウンテンムスメ,牝7,秋山稔,美浦・天間,,91.1,13,16,,35.6,504(+8),京都,64,中8週,Y,,3,アドマイヤムーン,ストーミングホーム,
10,6,クムシラコ,牡7,,美浦・石毛,差し,95.6,14,4,,31.7,474(+4),新潟,112,中15週,Y,,3,ディスクリートキャット,ネオユニヴァース,
11,6,ロードフォアエース,牡4,鮫島駿,栗東・友道,先行,2.2,1,1,,33.7,548(+10),京都,50,中6週,Y,,3,ロードカナロア,War Front,
12,7,アスクワンタイム,牡4,川須,栗東・梅田,差し,20.6,7,11,,33.9,460(+8),京都,267,中37週,Y,Y,3,ロードカナロア,ディープインパクト,
13,7,キタノエクスプレス,牡7,国分優,栗東・坂口,差し,5.0,2,7,,34.1,506(-10),京都,134,中18週,Y,,3,アジアエクスプレス,ディープインパクト,
14,8,ホープフルサイン B,牡9,太宰,美浦・本間,差し,16.3,6,4,,33.8,508(-2),中京,35,中4週,Y,,3,モンテロッソ,グラスワンダー,
15,8,チェアリングソング,セ8,菊沢,美浦・青木,差し,156.5,15,10,,34.0,476(+8),福島,217,中30週,Y,Y,3,マツリダゴッホ,エアジハード,
