着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,9,タマモロック,牡4,55.0,永野,1:35.3,,4,10.7,36.3,美浦伊藤圭,500(0)
2,3,6,ドゥラレジリエント,牡4,56.0,鮫島駿,1:35.3,クビ,2,4.4,36.0,栗東牧田,514(+2)
3,8,15,サルヴァトーレ,牡4,56.0,菅原明,1:36.0,4,1,3.4,37.0,美浦和田郎,482(0)
4,3,5,ジョディーズマロン,牡6,56.0,戸崎圭,1:36.0,ハナ,8,21.7,36.6,栗東北出,466(-8)
5,6,11,オメガタキシード,セ4,55.0,横山和,1:36.4,2.1/2,11,38.5,36.4,栗東松永幹,448(+6)
6,4,7,イグザルト,牡5,57.0,柴田善,1:36.5,3/4,3,5.2,37.0,美浦田中剛,502(0)
7,2,4,ゼウスバイオ,牡5,56.0,岩田望,1:36.8,1.1/2,16,153.4,37.6,栗東畑端,526(+10)
8,7,14,サトノフウジン,セ7,55.0,モレイ,1:36.8,クビ,7,19.5,38.5,美浦堀,456(-4)
9,1,2,モナルヒ,牡5,55.0,松山,1:37.4,3.1/2,12,71.2,38.5,栗東小崎,476(+14)
10,4,8,カシノブレンド,セ8,54.0,原,1:37.5,クビ,14,110.8,37.8,美浦蛯名利,466(0)
11,7,13,イチネンエーグミ,牡5,55.0,オシェ,1:37.6,3/4,9,21.9,39.1,栗東茶木,552(0)
12,1,1,スマートアンバー,牝4,55.0,横山武,1:37.6,ハナ,5,14.0,38.9,栗東西園翔,476(+6)
13,5,10,ウラカワノキセキ,牝5,55.0,菱田,1:37.9,1.1/2,15,148.6,39.7,美浦田島,458(-8)
14,8,16,ラズルダズル,牡7,55.0,北村友,1:37.9,クビ,13,78.8,39.6,栗東茶木,472(-6)
15,6,12,タイセイエピソード,牡5,55.0,西村淳,1:38.4,3,6,18.4,39.9,栗東杉山晴,480(-14)
16,2,3,カズプレスト,牡5,57.0,北村宏,1:38.5,1/2,10,24.5,39.8,栗東高柳大,532(-2)
