券種,組み合わせ,配当,人気
単勝,2,1530,6
複勝,2,590,6
複勝,4,320,3
複勝,6,430,4
馬連,2-4,3080,11
ワイド,2-4,770,10
ワイド,2-6,1340,15
ワイド,4-6,730,9
馬単,2-4,7320,23
3連複,2-4-6,6860,23
3連単,2-4-6,60550,152
