着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,4,サトノシュトラーセ,牡3,57.0,藤岡康,2:02.2,,1,1.7,34.6,栗東友道,506(-6)
2,7,7,ガイアメンテ,牡3,57.0,佐々木,2:02.2,アタマ,3,5.8,34.0,栗東須貝,492(+4)
3,3,3,オールナット,牡3,57.0,北村友,2:02.3,1/2,2,4.1,34.5,栗東高野,522(+6)
4,2,2,ヴァンヴィーヴ,牡3,57.0,菱田,2:02.3,クビ,7,20.1,34.6,栗東牧浦,496(+4)
5,5,5,スノーブリザード,牡3,57.0,鮫島良,2:02.6,1.1/2,10,206.3,34.5,栗東畑端,496(+8)
6,7,8,マイネルブリックス,牡3,57.0,鮫島駿,2:02.8,1.1/4,6,18.9,35.1,美浦黒岩,442(-2)
7,8,9,ヴィクトリアドール,牝3,55.0,幸,2:02.9,1/2,9,71.1,34.4,栗東奥村豊,506(-4)
8,1,1,ミッドナイトホーク,牡3,57.0,富田,2:03.0,3/4,5,16.7,34.9,栗東四位,474(+2)
9,8,10,コスモヴィーコ,牡3,57.0,吉田隼,2:03.3,1.3/4,8,53.7,35.8,美浦黒岩,482(+6)
10,6,6,マイネルレグルス,牡3,57.0,丹内,2:04.1,5,4,14.4,36.7,美浦手塚,478(-6)
