馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,トーホウガレオン,牡6,,栗東・谷,先行,93.2,9,8,,35.0,526(-2),京都,20,中2週,Y,,3,リアルスティール,Songandaprayer,,
2,2,イゾラフェリーチェ,牝5,荻野極,美浦・鹿戸,逃げ,19.3,6,12,4歳以上2勝クラス,41.7,496(+2),中山,48,中6週,Y,,3,サトノクラウン,ハーツクライ,,
3,3,モアリジット,牡5,古川奈,栗東・西村,,7.5,3,2,4歳以上2勝クラス,34.7,506(+2),京都,49,中6週,Y,,3,ロードカナロア,Scat Daddy,,B
4,4,ショウナンバルドル,セ4,浜中,栗東・須貝,差し,20.1,7,9,3歳以上2勝クラス,37.1,498(+2),阪神,70,中9週,Y,,3,ブリックスアンドモルタル,ディープインパクト,,
5,5,エイヨーアメジスト,牝4,中井,栗東・牧田,差し,235.0,10,16,,35.4,450(+4),小倉,6,連闘,Y,,3,アレスバローズ,タートルボウル,,
6,6,レディーミコノス,牝4,松山,栗東・寺島,先行,1.5,1,3,,35.4,470(+2),京都,61,中8週,Y,,3,Le Havre,Motivator,,
7,7,ツーエムクロノス,牡4,酒井,栗東・本田,差し,8.0,4,2,,35.7,512(-4),小倉,28,中3週,Y,,3,ノーブルミッション,シングスピール,,
8,7,ジャルディニエ,牝4,西村淳,栗東・奥村豊,差し,15.7,5,7,,34.9,452(+4),中山,55,中7週,Y,,3,アドマイヤマーズ,Wildcat Heir,,
9,8,ビップジーニー,牡5,松若,栗東・松下,差し,20.7,8,17,4歳以上2勝クラス,35.1,502(-2),阪神,7,連闘,Y,,3,サトノアラジン,Sinndar,,
10,8,リカントロポ,牡4,田口,栗東・梅田,差し,7.3,2,6,,34.6,496(+2),京都,20,中2週,Y,,3,グレーターロンドン,クロフネ,,
