馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,エコロデュエル,牡4,草野,美浦・岩戸,差し,9.6,4,1,,13.8,474(0),京都,42,中5週,Y,,3,キタサンブラック,Giant's Causeway,
2,2,ビレッジイーグル,牡6,大江原,美浦・竹内,,13.9,6,1,,36.2,520(+8),新潟,56,中7週,Y,,3,ベーカバド,ニューイングランド,
3,3,マイネルグロン,牡5,石神,美浦・青木,先行,2.0,1,1,,13.6,516(-2),東京,69,中9週,Y,,3,ゴールドシップ,ブライアンズタイム,
4,4,ジューンベロシティ,牡5,西谷誠,栗東・武英,差し,4.1,2,4,,13.7,468(0),東京,69,中9週,Y,,3,ロードカナロア,シンボリクリスエス,
5,5,ダイシンクローバー,セ7,高田,栗東・安田隆,差し,12.5,5,4,,13.8,484(-6),京都,42,中5週,Y,,3,キンシャサノキセキ,Fusaichi Pegasus,
6,5,ギガバッケン B,セ8,上野,美浦・岩戸,差し,188.9,12,6,,13.6,542(-6),福島,35,中4週,Y,,3,アイルハヴアナザー,マンハッタンカフェ,
7,6,ネビーイーム,牡5,小牧加,栗東・佐々木,先行,27.1,8,3,,13.2,530(-6),阪神,98,中13週,Y,,3,キズナ,シングスピール,
8,6,ヤップヤップヤップ,牡7,江田勇,美浦・宗像,追込,131.3,9,2,,13.5,460(0),福島,35,中4週,Y,,3,キングカメハメハ,メジロベイリー,
9,7,ニシノデイジー,牡7,五十嵐,美浦・高木,逃げ,6.6,3,11,,14.0,504(-6),東京,69,中9週,Y,,3,ハービンジャー,アグネスタキオン,
10,7,マイネルヴァッサー,牡1,小野寺,美浦・土田,差し,142.9,10,8,,13.9,422(-4),京都,42,中5週,Y,,3,ステイゴールド,メジロブライト,
11,8,マイネルレオーネ,牡1,平沢,栗東・清水久,差し,19.2,7,6,,13.9,414(-4),京都,42,中5週,Y,,3,ステイゴールド,サッカーボーイ,
12,8,ハーツシンフォニー B,セ6,蓑島,美浦・辻,追込,167.5,11,4,,13.3,470(-10),新潟,63,中8週,Y,,3,ハーツクライ,Giant's Causeway,
