コーナー,通過順
1コーナー,"13,3,11(5,14)(6,7,10)-(2,9)12(1,15)8=4"
2コーナー,"13,3(11,10)(5,14)(6,7)-(2,9,12)1,15,8-4"
3コーナー,"(*13,3)10(5,11)14(6,9)7(2,12)1,15(4,8)"
4コーナー,"(13,3,*11)(10,14)(5,9,12)7(6,2,1,15)4,8"
