券種,組み合わせ,配当,人気
単勝,3,690,4
複勝,3,220,4
複勝,15,270,7
複勝,16,200,1
枠連,2-8,550,1
馬連,3-15,3240,22
ワイド,3-15,980,11
ワイド,3-16,1080,18
ワイド,15-16,1030,16
馬単,3-15,6150,35
3連複,3-15-16,6400,21
3連単,3-15-16,37740,125
