券種,組み合わせ,配当,人気
単勝,9,2560,10
複勝,9,530,8
複勝,15,260,4
複勝,14,1970,13
枠連,5-8,1590,8
馬連,9-15,7140,27
ワイド,9-15,1740,23
ワイド,9-14,21700,84
ワイド,14-15,9690,62
馬単,9-15,20750,73
3連複,9-14-15,193350,258
3連単,9-15-14,1307650,535
