馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,メリオーレム,牡4,戸崎圭,栗東・友道,先行,3.8,1,13,,38.9,492(+4),京都,111,中15週,Y,,3,シュヴァルグラン,Starspangledbanner,
2,2,タイセイフェリーク,牝5,大野,栗東・田中克,差し,4.7,2,3,,35.1,422(0),東京,97,中13週,Y,,3,ミッキーロケット,ディープインパクト,
3,3,コスモシャングリラ,牝5,柴田大,美浦・水野,追込,136.7,13,10,,34.0,448(+2),東京,76,中10週,Y,,3,ハーツクライ,Monsun,
4,3,マイネルカンパーナ,牡5,津村,美浦・青木,差し,65.8,9,7,,35.5,422(+16),京都,83,中11週,Y,,3,ゴールドシップ,Linamix,
5,4,リフレクトザムーン,牝4,木幡巧,美浦・尾形,先行,83.7,12,15,,39.8,464(+6),中山,69,中9週,Y,,3,ルーラーシップ,Captain Rio,
6,4,ハーツコンチェルト B,牡5,横山武,美浦・武井,差し,5.6,3,2,,34.0,516(+14),東京,245,中34週,Y,Y,2,ハーツクライ,Unbridled's Song,
7,5,メイテソーロ,牡5,,美浦・武市,差し,69.7,10,10,,35.9,498(-2),中山,28,中3週,Y,,3,ミッキーロケット,リンカーン,
8,5,ナムラカミカゼ,牡8,長浜,栗東・村山,差し,153.1,14,8,,34.9,500(+4),中山,28,中3週,Y,,3,キズナ,エンドスウィープ,
9,6,メインクーン,牝5,石川,美浦・林,差し,72.6,11,13,,34.0,448(+2),東京,90,中12週,Y,,3,ハーツクライ,Storm Cat,
10,6,バロッサヴァレー,牝5,北村宏,栗東・高野,差し,19.3,7,11,,35.5,472(-2),中山,49,中6週,Y,,3,ハーツクライ,Unbridled's Song,
11,7,エンドウノハナ,牡6,吉田豊,美浦・中舘,差し,30.3,8,4,,35.3,494(+6),中山,49,中6週,Y,,3,トーセンラー,ハービンジャー,
12,7,サンライズアース,牡4,菅原明,栗東・石坂,,5.7,4,16,,40.0,534(-6),中京,20,中2週,Y,,3,レイデオロ,マンハッタンカフェ,
13,8,ギャンブルルーム,牡4,三浦,栗東・大久保,先行,6.6,5,1,3歳以上2勝クラス,34.6,508(+12),京都,63,中8週,Y,,3,キズナ,ヴァーミリアン,
14,8,ナイトインロンドン,牡5,キング,美浦・大竹,追込,8.0,6,5,,35.1,494(+6),中山,28,中3週,Y,,3,グレーターロンドン,メジロマックイーン,
