着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,4,ピンクジン,牝4,55.0,黛,1:49.9,,2,5.5,35.6,美浦南田,440(0)
2,5,9,ランカグア,牝4,55.0,丸山,1:50.0,1,7,18.3,36.3,美浦奥村武,450(-4)
3,4,8,マスキュリン,牝4,55.0,幸,1:50.2,1,3,5.9,36.0,栗東新谷,440(-2)
4,1,1,ブルーウィン,牝4,55.0,秋山稔,1:50.2,クビ,5,11.0,35.6,栗東清水久,448(+8)
5,5,10,フラッシングレート,牝4,55.0,北村友,1:50.3,クビ,6,13.9,35.1,栗東音無,480(+22)
6,2,3,ニホンピロアリー,牝4,55.0,秋山真,1:50.3,ハナ,13,96.1,36.0,栗東中尾,430(-8)
7,4,7,バロックダンス,牝4,55.0,菊沢,1:50.3,クビ,8,38.1,36.3,美浦小手川,468(-2)
8,3,5,サトノリーベ,牝5,56.0,西塚,1:50.4,1/2,4,6.6,35.6,栗東藤原,438(-4)
9,6,11,アンノウンレディ,牝4,55.0,佐々木,1:50.5,1/2,11,70.6,36.0,美浦清水英,442(-6)
10,7,14,コートパルフェ,牝5,56.0,小沢,1:50.6,1/2,10,45.6,36.1,栗東緒方,450(+2)
11,1,2,エクローサ,牝4,55.0,吉田隼,1:50.7,1/2,14,137.2,36.4,栗東坂口,444(+6)
12,6,12,サルサロッサ,牝5,56.0,斎藤,1:50.8,3/4,9,39.5,37.0,美浦高柳瑞,456(+10)
13,8,15,ノレッジビューティ,牝4,55.0,丹内,1:51.0,1,1,2.4,36.8,栗東上村,448(-8)
14,3,6,シルバーダイヤ,牝4,55.0,原田和,1:51.7,4,12,84.4,36.9,美浦小野,460(+4)
15,7,13,ビヨンドザリミット,牝5,56.0,菱田,1:51.9,1.1/4,15,142.2,37.9,美浦稲垣,474(0)
16,8,16,ヴァレンシアスノー,牝4,55.0,国分恭,1:54.2,大,16,166.2,39.5,栗東宮本,418(-20)
