馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,クロリス,牝2,西村淳,栗東・高橋一,,7.9,4,,,,462(0),,,,,,,ヘニーヒューズ,ゴールドアリュール,,
2,2,ペプチドニンバス,牡2,高倉,栗東・武英,,37.1,10,,,,460(0),,,,,,,ナダル,コロナドズクエスト,,
3,3,バミューダブーケ,牝2,吉村,栗東・杉山佳,,47.2,11,,,,446(0),,,,,,,ダノンキングリー,クロフネ,,
4,4,タマコイファルコン,牡2,田山,栗東・小栗,,61.9,13,,,,464(0),,,,,,,モーニン,ハーツクライ,,
5,4,ウンディーネ,牝2,松若,栗東・井上,,4.1,2,,,,462(0),,,,,,,マインドユアビスケッツ,ダイワメジャー,,
6,5,ルガルデ,牡2,武豊,栗東・中竹,,9.9,5,,,,492(0),,,,,,,Munnings,Distorted Humor,,
7,5,ヨッシーフレアー,牡2,秋山稔,栗東・北出,,23.4,9,,,,482(0),,,,,,,ヒロシゲゴールド,ドゥラメンテ,,
8,6,ヴィルダースヴィル,牡2,坂井,栗東・新谷,,3.4,1,,,,502(0),,,,,,,ドレフォン,ゴールドヘイロー,,
9,6,ナオミガサイキョウ,牝2,岩田望,栗東・佐藤悠,,17.1,8,,,,498(0),,,,,,,クリソベリル,シンボリクリスエス,,
10,7,ヘスティア,牝2,角田和,栗東・高橋亮,,56.9,12,,,,468(0),,,,,,,パイロ,ノヴェリスト,,
11,7,ディーヴァレギオン,牡2,松山,美浦・斎藤誠,,5.5,3,,,,514(0),,,,,,,ナダル,ハーツクライ,,
12,8,アイゼンフォルク,牡2,高杉,栗東・池添,,14.6,6,,,,470(0),,,,,,,ブリックスアンドモルタル,ナリタトップロード,,B
13,8,ラブシンフォニー,牝2,,栗東・藤野,,16.0,7,,,,458(0),,,,,,,インカンテーション,ダンカーク,,
