馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,クリノゴッホ,セ5,,美浦・岩戸,差し,61.0,10,13,4歳以上1勝クラス,35.2,458(0),小倉,105,中14週,Y,,3,マツリダゴッホ,Lawman,,
2,2,ケンヴァイザッハ,牡5,水沼,美浦・石栗,差し,47.3,9,10,障害4歳以上未勝利,14.0,448(0),中山,42,中5週,Y,,2,ゴールドアクター,アルカセット,,
3,3,デザートスター,セ6,小牧加,栗東・笹田,先行,3.8,3,5,障害4歳以上未勝利,13.7,470(0),小倉,99,中13週,Y,,3,サトノアラジン,ジャングルポケット,,
4,4,ソルドラード,セ9,上野,美浦・蛯名正,先行,3.8,2,,,0.0,496(-18),中山,70,中9週,Y,,3,ロードカナロア,シンボリクリスエス,,
5,4,アナザーエース,牡5,井上,栗東・宮,差し,70.7,11,9,障害4歳以上未勝利,13.8,500(-6),中山,35,中4週,Y,,3,ヤマカツエース,タバスコキャット,,
6,5,イチナイス,牝4,土田,美浦・的場,差し,211.6,13,12,3歳未勝利,37.8,428(+10),福島,322,中45週,Y,Y,2,カレンブラックヒル,メイショウボーラー,,
7,5,ウインメラナイト,牡4,森一,栗東・緒方,差し,21.6,6,6,障害4歳以上未勝利,13.7,522(+12),小倉,91,中12週,Y,,3,ジャスタウェイ,ヴィクトワールピサ,,B
8,6,ボルタドマール,セ6,小野寺,美浦・黒岩,差し,105.2,12,9,障害4歳以上未勝利,14.0,518(+4),中山,43,中5週,Y,,3,ストロングリターン,マンハッタンカフェ,,B
9,6,ローンウルフ,牡4,五十嵐,美浦・武市,先行,27.8,7,11,障害4歳以上未勝利,14.2,482(-16),阪神,49,中6週,Y,,3,リアルインパクト,Mineshaft,,
10,7,ビオグラフィア,牡7,中村,栗東・松下,先行,9.0,5,5,障害4歳以上未勝利,13.4,494(-10),新潟,14,中1週,Y,,3,ルーラーシップ,サンデーサイレンス,,
11,7,マオノアラシ,牡5,石神深,美浦・加藤士,差し,7.8,4,5,,37.2,496(+6),東京,85,中11週,Y,,3,ゴールドアクター,ヴァーミリアン,,
12,8,フレッチア,牡1,草野,美浦・木村,,3.2,1,4,障害4歳以上未勝利,13.4,494(-2),小倉,106,中14週,Y,,3,Dansili,Medicean,,
13,8,カイトレッド,牝8,大江圭,美浦・和田雄,差し,32.3,8,10,障害4歳以上未勝利,14.1,486(0),京都,21,中2週,Y,,3,ゴールドヘイロー,ジャングルポケット,,B
