コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"10,15(3,4,14)(6,8,11,12)(7,13)2,9-(1,5)"
4コーナー,"10,15(3,4,14)(6,8,11,12)(7,13)2,9(1,5)"
