馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ヘッズオアテールズ,牝6,戸崎圭,栗東・須貝,先行,7.7,4,8,,34.8,494(0),阪神,27,中3週,Y,,3,ドゥラメンテ,Orpen,
2,2,モリノカンナチャン,牝6,団野,美浦・鈴木伸,追込,97.0,11,14,,33.6,464(+8),中山,42,中5週,Y,,3,ハービンジャー,サンデーサイレンス,
3,3,カヨウネンカ,牝5,内田博,美浦・斎藤誠,差し,46.4,9,9,,33.7,464(-4),東京,69,中9週,Y,,3,ゴールドシップ,ゼンノエルシド,
4,4,ダノンザタイガー,牡4,ルメー,美浦・国枝,差し,2.2,1,14,,38.9,508(+2),東京,103,中14週,Y,,3,ハーツクライ,Tale of the Cat,
5,5,フェアエールング,牝4,津村,美浦・和田郎,先行,11.0,5,8,,35.8,456(+14),新潟,90,中12週,Y,,3,ゴールドシップ,スペシャルウィーク,
6,6,シルキーヴォイス B,牡6,キング,栗東・池江,先行,53.0,10,10,,35.7,478(0),中山,28,中3週,Y,,3,キングカメハメハ,デュランダル,
7,6,ウインエクレール,牝5,松岡,美浦・畠山,差し,30.9,8,13,,34.3,496(+18),東京,90,中12週,Y,,3,ディープインパクト,アドマイヤコジーン,
8,7,クライミングリリー,牝6,田辺,美浦・国枝,差し,4.6,2,4,,33.9,468(+4),阪神,27,中3週,Y,,3,ディープインパクト,Ghostzapper,
9,7,グランベルナデット,牝4,横山武,美浦・大竹,先行,5.7,3,6,,35.1,512(+4),阪神,27,中3週,Y,,3,キズナ,Wilburn,
10,8,サンセットクラウド,牡5,ピーヒ,栗東・矢作,差し,17.6,7,3,,34.2,462(0),中山,14,中1週,Y,,3,ディープインパクト,Unbridled's Song,
11,8,ルドヴィクス,牡6,菅原明,美浦・久保田,,16.2,6,10,,34.0,520(0),中山,42,中5週,Y,,3,モーリス,シンボリクリスエス,
