券種,組み合わせ,配当,人気
単勝,12,230,1
複勝,12,140,1
複勝,9,230,5
複勝,4,700,8
枠連,6-7,720,3
馬連,9-12,1070,4
ワイド,9-12,520,4
ワイド,4-12,1740,20
ワイド,4-9,3380,35
馬単,12-9,1510,4
3連複,4-9-12,11600,39
3連単,12-9-4,34090,111
