券種,組み合わせ,配当,人気
単勝,16,5120,12
複勝,16,1190,14
複勝,12,370,4
複勝,11,170,2
枠連,6-8,440,1
馬連,12-16,26380,60
ワイド,12-16,7020,65
ワイド,11-16,3280,36
ワイド,11-12,1000,6
馬単,16-12,67310,127
3連複,11-12-16,41460,121
3連単,16-12-11,419550,966
