馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,エキサイトバイオ,牡3,荻野極,栗東・今野,先行,7.6,4,2,,35.5,472(-6),京都,43,中5週,Y,,3,レイデオロ,ゼンノロブロイ,
2,2,フクノブルーレイク,牡3,松岡,美浦・竹内,差し,8.8,7,16,,35.1,450(-6),中山,70,中9週,Y,,3,ウインブライト,ロードカナロア,
3,3,スナークピカソ,牡3,小沢,栗東・高橋一,差し,15.1,9,6,,35.9,466(+2),京都,28,中3週,Y,,3,アジアエクスプレス,ディープインパクト,
4,3,レーヴブリリアント,牡3,舟山,美浦・田中博,差し,31.3,11,7,,37.4,458(+10),中山,105,中14週,Y,,3,スワーヴリチャード,ロードカナロア,
5,4,センツブラッド,牡3,菅原明,栗東・斉藤崇,先行,5.7,2,2,,34.9,460(0),京都,28,中3週,Y,,3,ルーラーシップ,ハービンジャー,
6,4,ビーオンザカバー,牡3,田辺,美浦・伊藤圭,差し,8.1,5,1,,35.4,472(0),中山,78,中10週,Y,,3,ハービンジャー,キングカメハメハ,
7,5,インパクトシー,牡3,横山琉,美浦・大竹,先行,14.0,8,10,,34.9,526(+12),東京,56,中7週,Y,,3,フィエールマン,ダノンシャンティ,
8,5,エーオーキング,牡3,大野,美浦・久保田,先行,31.8,12,1,,34.7,454(+6),中山,120,中16週,Y,,3,リアルスティール,タイキシャトル,
9,6,モティスフォント,牡3,ルメー,美浦・田村,差し,8.1,6,2,3歳1勝クラス,34.7,490(-4),東京,42,中5週,Y,,3,モーリス,キングカメハメハ,
10,6,アタラシイカドデニ,牡3,内田博,美浦・上原博,差し,113.5,13,9,,36.8,516(+10),京都,28,中3週,Y,,3,イスラボニータ,サクラプレジデント,
11,7,トレサフィール,牡3,横山典,美浦・稲垣,,5.0,1,1,3歳1勝クラス,34.4,472(+4),東京,50,中6週,Y,,3,サトノダイヤモンド,Rip Van Winkle,
12,7,バズアップビート,牡3,戸崎圭,栗東・友道,差し,7.4,3,3,,34.3,506(-2),京都,28,中3週,Y,,3,エピファネイア,ルーラーシップ,
13,8,チョングク,牡3,丸田,美浦・南田,差し,122.1,14,11,,33.4,476(0),中山,78,中10週,Y,,3,ディープブリランテ,アドマイヤコジーン,
14,8,ショウナンマクベス,牡3,津村,美浦・武市,差し,26.6,10,4,,34.9,482(+2),東京,56,中7週,Y,,3,リオンディーズ,フジキセキ,
