馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,テウメッサ,牝3,戸崎圭,美浦・金成,差し,2.5,1,1,3歳以上1勝クラス,33.9,460(0),東京,50,中6週,Y,,3,ハービンジャー,キングカメハメハ,
2,2,ロムネヤ,牝5,三浦,美浦・国枝,先行,19.6,7,5,,34.8,444(+8),福島,43,中5週,Y,,3,ディープインパクト,All American,
3,3,ビターグラッセ,牝4,田辺,美浦・栗田,差し,3.7,2,3,,34.2,502(+2),東京,49,中6週,Y,,3,ルーラーシップ,サクラバクシンオー,
4,4,ロゼフレア,牝3,松山,栗東・中村,差し,10.1,4,6,,35.2,452(0),阪神,154,中21週,Y,,3,Intello,Invincible Spirit,
5,4,タケトンボ,牝5,秋山稔,栗東・宮,,37.1,10,9,,34.4,446(0),京都,57,中7週,Y,,3,エイシンフラッシュ,ジャングルポケット,
6,5,ヴィゴラスダンサー,牝5,津村,栗東・友道,先行,23.9,8,2,,35.3,452(+6),小倉,29,中3週,Y,,3,モーリス,メイショウサムソン,
7,5,スクルトゥーラ,牝5,荻野極,美浦・鹿戸,差し,70.2,12,5,,34.4,444(-4),東京,78,中10週,Y,,3,ロードカナロア,ハービンジャー,
8,6,アストロフィライト,牝5,佐々木,栗東・中内田,差し,19.4,6,7,,35.2,458(-4),小倉,29,中3週,Y,,3,ディープインパクト,Harlington,
9,6,ルーチェロッサ,牝4,横山琉,美浦・相沢,先行,51.4,11,1,,35.3,464(+4),福島,35,中4週,Y,,3,ビーチパトロール,トーセンダンス,
10,7,ハリケーンリッジ,牝4,ルメー,美浦・大和田,差し,5.7,3,1,3歳以上1勝クラス,33.8,432(-6),東京,64,中8週,Y,,3,リアルスティール,クロフネ,
11,7,ラレーヌデリス,牝4,横山典,栗東・安田,差し,14.3,5,3,,33.8,460(+18),京都,105,中14週,Y,,3,エピファネイア,ダイワメジャー,
12,8,コスモシャングリラ,牝4,石川,美浦・水野,差し,29.7,9,7,,34.5,444(-6),東京,70,中9週,Y,,3,ハーツクライ,Monsun,
13,8,コルベイユ,牝5,石田,美浦・新開,差し,165.3,13,11,,34.5,450(+8),新潟,92,中12週,Y,,3,リーチザクラウン,タイキシャトル,
