コーナー,通過順
1コーナー,"8,7-4-9-1,6(3,10)(2,5)"
2コーナー,"8-7-4-9-1,6(3,10)(2,5)"
3コーナー,"8-7,4=(1,6)3,2,5=109"
4コーナー,"8-7,4-6,3(1,2)5=109"
