コーナー,通過順
1コーナー,"3,13,7,12(1,2)-(5,14)(8,4)11-10,6,9"
2コーナー,"3,13,7,12,1,2,5(8,14,4)11-10(9,6)"
3コーナー,"3(13,5)(7,2)(1,12)(8,4)11,14,10,6,9"
4コーナー,"(*3,5)(7,13,2)(1,4,14)(8,11,12)-10,6,9"
