着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,6,スズハローム,牡4,58.0,鮫島駿,1:20.4,,3,4.9,33.7,栗東牧田,450(+4)
2,7,13,ブリュットミレジメ,牡5,58.0,菅原明,1:20.4,ハナ,12,76.1,33.1,栗東荒川,512(+4)
3,5,10,サトノペルセウス,セ6,58.0,菱田,1:20.4,アタマ,11,56.2,34.0,栗東藤原,478(+4)
4,3,5,テーオーダヴィンチ,牡6,58.0,松山,1:20.4,クビ,2,3.9,34.5,栗東岡田,512(-2)
5,1,2,ジョウショーホープ,牡4,58.0,西村淳,1:20.6,1,1,3.1,34.8,栗東新谷,476(-10)
6,8,15,チュウワノキセキ,セ7,58.0,幸,1:20.7,1,9,48.5,34.6,栗東大久保,480(-2)
7,6,12,イティネラートル,牝4,56.0,岩田望,1:20.9,1.1/4,7,19.0,35.3,栗東長谷川,414(-8)
8,6,11,ベルクレスタ,牝5,56.0,酒井,1:21.1,1.1/4,8,19.3,34.2,栗東須貝,476(-8)
9,5,9,アステロイドベルト,セ7,58.0,荻野極,1:21.2,クビ,10,52.2,34.3,栗東池江,494(+6)
10,1,1,コスモエスパーダ,牡8,58.0,国分優,1:21.2,クビ,15,164.0,35.2,美浦天間,500(+2)
11,8,16,スーサンアッシャー,牡5,58.0,和田竜,1:21.3,クビ,4,9.4,34.1,栗東鈴木孝,476(0)
12,2,4,メイショウベッピン,牝7,56.0,泉谷,1:21.3,クビ,16,337.9,34.7,栗東荒川,484(0)
13,8,17,ペイシャフラワー,牝4,56.0,永島,1:21.5,1.1/4,13,111.2,35.5,栗東高橋康,468(+4)
14,2,3,ジャスティンエース,牡5,58.0,戸崎圭,1:21.5,クビ,6,17.5,35.6,栗東杉山晴,472(0)
15,7,14,ハギノメーテル,牝5,56.0,藤懸,1:21.7,1.1/4,17,374.0,34.5,栗東寺島,486(-4)
16,4,7,リッケンバッカー,牡6,58.0,池添,1:22.1,2.1/2,14,136.4,34.3,栗東西村,486(-4)
17,4,8,ウォータールグラン,牝5,56.0,西塚,1:22.3,1.1/4,5,17.5,37.3,栗東河内,498(-6)
