馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,フスカル,セ4,石神深,美浦・森一,差し,34.2,8,8,障害3歳以上未勝利,13.5,474(-4),新潟,84,中11週,Y,,3,American Pharoah,Wildcat Heir,,
2,2,シュハリ,牡4,江田勇,美浦・粕谷,,8.8,3,3,障害3歳以上未勝利,13.7,456(+2),中山,20,中2週,Y,,3,カレンブラックヒル,Kris,,
3,3,ゴットリープ,牡4,五十嵐,美浦・栗田,差し,90.9,11,7,3歳以上1勝クラス,37.2,466(0),福島,42,中5週,Y,,3,キンシャサノキセキ,コマンズ,,
4,3,バーンパッション,牡7,大江圭,美浦・天間,先行,2.8,2,2,障害3歳以上未勝利,13.8,486(+14),京都,27,中3週,Y,,3,エイシンフラッシュ,ダイワメジャー,,
5,4,サンデーヒーロー,牡4,中村,栗東・中村,差し,101.9,12,9,3歳以上1勝クラス,38.9,480(0),京都,28,中3週,Y,,3,サトノダイヤモンド,サウスヴィグラス,,
6,4,スズカキング,牡7,難波,栗東・谷,先行,18.7,6,9,3歳以上1勝クラス,37.8,470(+14),中京,28,中3週,Y,,3,キズナ,Numerous,,
7,5,ガルムキャット,牡4,小坂,栗東・高橋一,差し,59.4,10,18,3歳以上1勝クラス,35.4,418(-4),京都,34,中4週,Y,,3,ハーツクライ,Giant's Causeway,,
8,5,タナサンブラック,牡4,草野,美浦・伊坂,先行,11.3,4,13,,36.7,510(+10),中京,27,中3週,Y,,3,キタサンブラック,Hard Spun,,
9,6,テイエムイダテン,牡7,小野寺,栗東・小椋,先行,27.5,7,,,0.0,478(+10),小倉,161,中22週,Y,,3,ロードカナロア,パラダイスクリーク,,
10,6,クラウドクラスター,牡5,上野,美浦・和田雄,追込,36.6,9,9,障害3歳以上未勝利,14.0,480(+6),福島,48,中6週,Y,,1,アドマイヤムーン,Dubai Millennium,,
11,7,ミラクルジニア,牡3,土田,美浦・粕谷,差し,121.0,13,10,障害3歳以上未勝利,13.6,462(0),福島,42,中5週,Y,,3,ダンカーク,ネオユニヴァース,,
12,7,ジオフロント,牡6,小牧加,栗東・清水久,差し,2.2,1,2,障害3歳以上未勝利,13.2,474(+8),福島,41,中5週,Y,,3,ハーツクライ,キングカメハメハ,,
13,8,ペイシャモノノフ,牡4,田村,栗東・畑端,差し,17.4,5,9,障害3歳以上未勝利,14.2,488(+6),京都,27,中3週,Y,,3,ニシケンモノノフ,フリオーソ,,
14,8,ゼンノジーニー,牡3,黒岩,栗東・飯田,差し,144.4,14,9,3歳未勝利,39.9,496(+32),中京,132,中18週,Y,,3,サトノアラジン,ノヴェリスト,,
