券種,組み合わせ,配当,人気
単勝,6,170,1
複勝,6,110,1
複勝,2,140,3
複勝,8,230,6
枠連,2-6,390,1
馬連,2-6,350,1
ワイド,2-6,200,1
ワイド,6-8,390,5
ワイド,2-8,690,9
馬単,6-2,570,1
3連複,2-6-8,1180,3
3連単,6-2-8,2900,5
