券種,組み合わせ,配当,人気
単勝,5,240,1
複勝,5,120,2
複勝,4,220,5
複勝,9,120,1
枠連,4-5,1620,6
馬連,4-5,1730,7
ワイド,4-5,530,8
ワイド,5-9,180,1
ワイド,4-9,500,6
馬単,5-4,2490,10
3連複,4-5-9,1170,3
3連単,5-4-9,6640,18
