着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,10,エルトンバローズ,牡6,58.0,松若,1:33.2,,7,12.9,34.2,栗東杉山晴,520(-2)
2,4,7,キープカルム,牡5,58.0,坂井,1:33.3,1/2,6,12.5,33.8,栗東中竹,500(+4)
3,6,11,エコロアルバ,牡3,53.0,横山和,1:33.3,ハナ,1,3.1,33.9,美浦田村,476(-4)
4,5,9,ファンダム,牡4,57.0,北村宏,1:33.3,ハナ,5,12.3,34.1,美浦辻,476(-4)
5,8,17,スイープアワーズ,牡6,57.0,国分優,1:33.4,クビ,9,16.3,34.0,栗東宮地,466(+6)
6,7,14,ミニトランザット,牡4,57.0,松山,1:33.4,クビ,2,6.3,34.2,栗東杉山佳,472(-4)
7,2,4,ブエナオンダ,牡5,58.0,田口,1:33.5,クビ,13,52.8,34.1,栗東須貝,454(-4)
8,6,12,カズミクラーシュ,牡5,57.0,幸,1:33.5,クビ,10,21.6,34.6,栗東吉岡,504(-4)
9,3,5,ファーヴェント,牡5,57.0,高杉,1:33.6,クビ,3,6.3,34.6,栗東藤原,512(-2)
10,7,13,メタルスピード,牡6,57.0,菱田,1:34.1,3,14,74.0,35.9,美浦斎藤誠,514(-10)
11,1,2,ファインライン,牡5,57.0,小崎,1:34.1,クビ,16,100.2,34.9,栗東松永幹,486(0)
12,8,18,タガノエルピーダ,牝5,55.0,亀田,1:34.1,ハナ,12,37.0,35.7,栗東斉藤崇,484(+4)
13,8,16,スリールミニョン,牝4,55.0,永島,1:34.3,1.1/4,15,96.0,36.0,栗東高橋康,462(+2)
14,4,8,サイルーン,セ7,57.0,岩田望,1:34.5,3/4,4,11.8,35.2,美浦堀,466(-16)
15,7,15,ショウナンアデイブ,牡7,57.0,池添,1:34.7,1.1/4,11,31.9,36.1,栗東高野,520(-10)
16,1,1,スマートワイス,牡5,57.0,川田,1:34.8,1/2,8,13.9,36.1,栗東大久保,482(-2)
17,3,6,シンフォーエバー,牡4,57.0,吉村,1:35.0,1.1/2,18,226.3,36.0,栗東森秀,508(-2)
18,2,3,メイショウシンタケ,牡8,57.0,太宰,1:35.3,1.1/2,17,195.4,35.9,栗東千田,480(-12)
