券種,組み合わせ,配当,人気
単勝,10,1920,6
複勝,10,350,6
複勝,9,160,2
複勝,4,180,4
枠連,8-8,2440,9
馬連,9-10,2910,12
ワイド,9-10,1000,12
ワイド,4-10,1460,18
ワイド,4-9,450,5
馬単,10-9,7560,28
3連複,4-9-10,5750,21
3連単,10-9-4,48000,154
