馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ウインシャーガス,牝4,三浦,栗東・杉山晴,先行,3.7,2,2,,34.2,472(-2),中山,22,中2週,Y,,3,キズナ,コンデュイット,,B
2,2,コスモアバンサ,牡6,佐々木,美浦・清水英,,17.3,7,7,,34.3,492(-4),中山,22,中2週,Y,,3,リオンディーズ,マヤノトップガン,,
3,3,クインズスピカ,牝5,田山,美浦・村田,先行,146.8,10,11,4歳以上2勝クラス,36.4,484(-8),中山,14,中1週,Y,,3,ルーラーシップ,シンボリクリスエス,,
4,4,ヤマニンガラッシア,牡9,木幡巧,美浦・辻,先行,38.6,9,15,,41.5,450(+2),小倉,63,中8週,Y,,3,ディープインパクト,タイキシャトル,,
5,5,ミーントゥビー,牝4,大野,美浦・堀内,差し,5.9,4,4,,34.0,440(-2),中山,22,中2週,Y,,3,リアルインパクト,フジキセキ,,
6,6,マイネルフーガ,牡4,ディー,美浦・鈴木慎,先行,5.8,3,2,4歳以上2勝クラス,35.1,486(+2),中山,15,中1週,Y,,3,ダノンバラード,タイキシャトル,,
7,7,グランカンタンテ,牝5,長浜,美浦・鹿戸,差し,30.3,8,11,,33.9,442(-4),中山,22,中2週,Y,,3,リアルスティール,First Dude,,
8,7,ロードマンハイム,セ6,岩田康,栗東・友道,差し,16.3,6,6,,35.5,518(0),札幌,231,中32週,Y,Y,3,ロードカナロア,Shirocco,,
9,8,クラッシファイド,牡5,横山武,美浦・黒岩,先行,3.3,1,3,4歳以上2勝クラス,33.9,482(0),東京,50,中6週,Y,,3,リアルスティール,ディスクリートキャット,,
10,8,ソルトブリーズ,牡5,横山琉,美浦・田中剛,差し,6.1,5,4,,35.9,462(-2),中山,119,中16週,Y,,3,アドマイヤムーン,Street Cry,,
