券種,組み合わせ,配当,人気
単勝,6,1140,5
複勝,6,160,5
複勝,7,130,3
複勝,1,120,1
馬連,6-7,2010,9
ワイド,6-7,520,8
ワイド,1-6,540,9
ワイド,1-7,240,3
馬単,6-7,4350,18
3連複,1-6-7,1650,7
3連単,6-7-1,16390,56
