着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,8,マーブルパレス,牝3,53.0,斎藤,1:07.8,,3,5.7,34.3,栗東茶木,424(+10)
2,6,12,メルトユアハート,牝5,56.0,横山和,1:07.9,1/2,5,11.3,34.2,栗東長谷川,506(+2)
3,7,14,ルーフ,牝6,56.0,佐々木,1:08.0,1,10,25.0,33.7,栗東清水久,508(+6)
4,3,6,シカゴスティング,牝5,56.0,武豊,1:08.0,アタマ,4,10.3,34.1,栗東庄野,454(0)
5,2,3,サムハンター,牡8,58.0,松本,1:08.0,アタマ,13,55.3,33.5,栗東高橋康,496(0)
6,5,9,パクスロマーナ,牝6,56.0,舟山,1:08.1,クビ,6,16.0,35.0,栗東加藤公,438(-4)
7,6,11,エヴァンスウィート,牝5,56.0,吉田隼,1:08.2,3/4,8,17.0,33.9,栗東友道,460(+2)
8,4,7,アンジュプロミス,牝3,53.0,古川奈,1:08.3,クビ,2,5.5,34.9,栗東矢作,452(+4)
9,7,13,ポエットリー,牝5,56.0,鮫島駿,1:08.3,アタマ,7,16.5,34.2,栗東平田,484(+10)
10,3,5,サウスバンク,牝4,56.0,丹内,1:08.3,アタマ,1,2.8,35.3,栗東吉岡,490(+4)
11,5,10,ハッピーロンドン,牡6,58.0,長浜,1:08.3,アタマ,14,71.5,34.3,美浦菊沢,486(+12)
12,1,2,ウィルオレオール,牡4,58.0,石川倭,1:08.3,ハナ,16,197.6,34.0,地方小国博,502(-10)
13,8,15,ロードマイライフ,牡5,58.0,横山琉,1:08.3,ハナ,12,43.4,33.5,栗東佐藤悠,522(+16)
14,2,4,エコロジーク,牡4,58.0,岩田康,1:08.5,1.1/4,11,35.4,35.1,栗東森秀,488(+4)
15,8,16,ゴールドサーベル,牡5,58.0,小沢,1:08.7,1.1/4,15,122.6,33.6,栗東大久保,476(-2)
16,1,1,ドゥアムール,牝4,56.0,池添,1:08.9,3/4,9,21.0,35.1,栗東中竹,486(+2)
